Local time,Open,High,Low,Close,Volume
17.08.2022 00:00:00.000 GMT+0300,162.194,163.561,162.165,162.636,336731.0526
18.08.2022 00:00:00.000 GMT+0300,162.551,163.236,161.678,162.080,361099.73840000003
19.08.2022 00:00:00.000 GMT+0300,162.031,162.835,161.626,161.911,366258.5626
20.08.2022 00:00:00.000 GMT+0300,161.911,161.911,161.911,161.911,0
21.08.2022 00:00:00.000 GMT+0300,161.911,161.911,161.911,161.911,0
22.08.2022 00:00:00.000 GMT+0300,161.714,162.524,161.152,161.715,338777.58949999994
23.08.2022 00:00:00.000 GMT+0300,161.677,162.304,160.795,161.786,371076.15390000003
24.08.2022 00:00:00.000 GMT+0300,161.743,161.885,160.827,161.695,335840.8663
25.08.2022 00:00:00.000 GMT+0300,161.404,161.984,161.312,161.480,347692.81080000015
26.08.2022 00:00:00.000 GMT+0300,161.380,162.678,161.224,161.638,358986.0317
27.08.2022 00:00:00.000 GMT+0300,161.638,161.638,161.638,161.638,0
28.08.2022 00:00:00.000 GMT+0300,161.638,161.638,161.638,161.638,0
29.08.2022 00:00:00.000 GMT+0300,161.433,162.637,161.323,162.383,350191.7627
30.08.2022 00:00:00.000 GMT+0300,162.330,162.580,161.491,161.740,426683.6299
31.08.2022 00:00:00.000 GMT+0300,161.742,161.894,160.889,161.469,408759.95839999994
01.09.2022 00:00:00.000 GMT+0300,161.467,161.856,160.964,161.832,411964.0453
02.09.2022 00:00:00.000 GMT+0300,161.835,162.485,161.143,161.384,336500.441
03.09.2022 00:00:00.000 GMT+0300,161.384,161.384,161.384,161.384,0
04.09.2022 00:00:00.000 GMT+0300,161.384,161.384,161.384,161.384,0
05.09.2022 00:00:00.000 GMT+0300,160.915,161.948,160.655,161.876,292724.2775999999
06.09.2022 00:00:00.000 GMT+0300,161.797,165.091,161.797,164.440,397650.64160000003
07.09.2022 00:00:00.000 GMT+0300,164.354,166.002,164.177,165.734,456548.7892
08.09.2022 00:00:00.000 GMT+0300,165.592,166.304,164.877,165.751,426803.15819999995
09.09.2022 00:00:00.000 GMT+0300,165.668,166.232,164.296,165.197,505331.04639999993
10.09.2022 00:00:00.000 GMT+0300,165.197,165.197,165.197,165.197,0
11.09.2022 00:00:00.000 GMT+0300,165.197,165.197,165.197,165.197,0
12.09.2022 00:00:00.000 GMT+0300,165.419,167.033,165.132,166.820,407756.94730000006
13.09.2022 00:00:00.000 GMT+0300,166.813,167.617,166.002,166.124,456031.4711999999
14.09.2022 00:00:00.000 GMT+0300,166.105,166.501,164.747,165.192,505905.8780999999
15.09.2022 00:00:00.000 GMT+0300,165.068,165.724,164.466,164.548,392354.08110000007
16.09.2022 00:00:00.000 GMT+0300,164.520,164.578,162.731,163.183,381499.2705
17.09.2022 00:00:00.000 GMT+0300,163.183,163.183,163.183,163.183,0
18.09.2022 00:00:00.000 GMT+0300,163.183,163.183,163.183,163.183,0
19.09.2022 00:00:00.000 GMT+0300,163.076,163.828,162.933,163.706,265291.4011
20.09.2022 00:00:00.000 GMT+0300,163.625,164.433,163.131,163.550,357851.3979
21.09.2022 00:00:00.000 GMT+0300,163.440,163.936,162.222,162.385,441896.04629999987
22.09.2022 00:00:00.000 GMT+0300,162.061,164.425,159.106,160.165,575303.8687999999
23.09.2022 00:00:00.000 GMT+0300,160.159,160.444,155.366,155.366,547325.4456
24.09.2022 00:00:00.000 GMT+0300,155.366,155.366,155.366,155.366,0
25.09.2022 00:00:00.000 GMT+0300,155.366,155.366,155.366,155.366,0
26.09.2022 00:00:00.000 GMT+0300,154.963,157.205,148.819,154.670,715712.8618000001
27.09.2022 00:00:00.000 GMT+0300,154.473,156.354,154.074,155.390,593925.6433
28.09.2022 00:00:00.000 GMT+0300,155.270,157.079,152.536,156.900,671215.1637000003
29.09.2022 00:00:00.000 GMT+0300,156.756,160.595,155.598,160.548,626848.6113
30.09.2022 00:00:00.000 GMT+0300,160.352,162.164,159.421,161.586,603879.5901999999
01.10.2022 00:00:00.000 GMT+0300,161.586,161.586,161.586,161.586,0
02.10.2022 00:00:00.000 GMT+0300,161.586,161.586,161.586,161.586,0
03.10.2022 00:00:00.000 GMT+0300,161.442,163.882,160.557,163.643,535470.9606999999
04.10.2022 00:00:00.000 GMT+0300,163.531,165.532,163.411,165.390,527279.3224
05.10.2022 00:00:00.000 GMT+0300,165.171,165.708,162.595,163.815,512670.44320000004
06.10.2022 00:00:00.000 GMT+0300,163.606,164.437,161.070,161.939,550793.6109999999
07.10.2022 00:00:00.000 GMT+0300,161.771,162.594,160.762,161.112,503232.1806
08.10.2022 00:00:00.000 GMT+0300,161.112,161.112,161.112,161.112,0
09.10.2022 00:00:00.000 GMT+0300,161.112,161.112,161.112,161.112,0
10.10.2022 00:00:00.000 GMT+0300,161.145,161.548,160.456,161.069,433594.5206
11.10.2022 00:00:00.000 GMT+0300,161.063,162.657,159.720,159.912,507116.8417
12.10.2022 00:00:00.000 GMT+0300,159.821,163.311,159.735,163.000,576774.0797
13.10.2022 00:00:00.000 GMT+0300,162.952,167.271,162.308,166.767,548618.9334000001
14.10.2022 00:00:00.000 GMT+0300,166.566,167.206,165.027,166.261,566573.5351999999
15.10.2022 00:00:00.000 GMT+0300,166.261,166.261,166.261,166.261,0
16.10.2022 00:00:00.000 GMT+0300,166.261,166.261,166.261,166.261,0
17.10.2022 00:00:00.000 GMT+0300,166.620,170.085,166.480,169.283,502044.17300000007
18.10.2022 00:00:00.000 GMT+0300,169.067,169.793,167.564,168.940,545358.1382
19.10.2022 00:00:00.000 GMT+0300,168.847,169.359,167.615,168.132,462988.3803
20.10.2022 00:00:00.000 GMT+0300,168.049,169.720,167.408,168.665,575217.5596
21.10.2022 00:00:00.000 GMT+0300,168.526,169.563,164.939,166.696,628541.293
22.10.2022 00:00:00.000 GMT+0300,166.696,166.696,166.696,166.696,0
23.10.2022 00:00:00.000 GMT+0300,166.696,166.696,166.696,166.696,0
24.10.2022 00:00:00.000 GMT+0300,168.088,169.791,165.452,167.963,529506.9085
25.10.2022 00:00:00.000 GMT+0300,167.686,169.934,167.686,169.652,491342.12279999995
26.10.2022 00:00:00.000 GMT+0300,169.577,170.590,169.310,170.220,595463.2737999998
27.10.2022 00:00:00.000 GMT+0300,169.787,170.245,168.718,169.115,590253.8906
28.10.2022 00:00:00.000 GMT+0300,168.984,171.357,168.755,171.254,536857.12
29.10.2022 00:00:00.000 GMT+0300,171.254,171.254,171.254,171.254,0
30.10.2022 00:00:00.000 GMT+0300,171.254,171.254,171.254,171.254,0
30.10.2022 23:00:00.000 GMT+0200,170.823,172.113,170.332,170.508,420212.3062
31.10.2022 23:00:00.000 GMT+0200,170.417,170.944,169.469,170.179,466941.7002
01.11.2022 23:00:00.000 GMT+0200,170.155,170.311,168.283,168.459,493598.31940000004
02.11.2022 23:00:00.000 GMT+0200,168.339,168.555,165.090,165.373,490215.54760000005
03.11.2022 23:00:00.000 GMT+0200,165.260,166.967,165.080,166.814,532318.1197
04.11.2022 23:00:00.000 GMT+0200,166.814,166.814,166.814,166.814,0
05.11.2022 23:00:00.000 GMT+0200,166.814,166.814,166.814,166.814,0
07.11.2022 00:00:00.000 GMT+0200,166.130,169.082,165.811,168.773,455375.889
08.11.2022 00:00:00.000 GMT+0200,168.737,169.062,167.295,168.137,445690.1502999999
09.11.2022 00:00:00.000 GMT+0200,167.986,168.310,165.951,166.240,511975.40030000004
10.11.2022 00:00:00.000 GMT+0200,166.140,167.444,164.355,165.102,537948.4937
11.11.2022 00:00:00.000 GMT+0200,164.788,166.083,163.022,164.176,645698.1683999998
12.11.2022 00:00:00.000 GMT+0200,164.176,164.176,164.176,164.176,0
13.11.2022 00:00:00.000 GMT+0200,164.176,164.176,164.176,164.176,0
14.11.2022 00:00:00.000 GMT+0200,164.169,165.698,163.676,164.447,523412.1102
15.11.2022 00:00:00.000 GMT+0200,164.369,166.190,164.308,165.267,637678.0333
16.11.2022 00:00:00.000 GMT+0200,165.015,166.378,164.679,166.260,515151.60040000005
17.11.2022 00:00:00.000 GMT+0200,166.120,166.363,165.165,166.299,442314.5789000001
18.11.2022 00:00:00.000 GMT+0200,166.190,167.308,166.112,166.778,397823.12850000005
19.11.2022 00:00:00.000 GMT+0200,166.778,166.778,166.778,166.778,0
20.11.2022 00:00:00.000 GMT+0200,166.778,166.778,166.778,166.778,0
21.11.2022 00:00:00.000 GMT+0200,166.843,168.059,166.090,168.002,376499.6093
22.11.2022 00:00:00.000 GMT+0200,167.858,168.283,167.332,167.819,338575.6503
23.11.2022 00:00:00.000 GMT+0200,167.819,168.993,167.618,168.245,363920.5902999999
24.11.2022 00:00:00.000 GMT+0200,168.188,168.273,167.147,167.868,325421.35310000007
25.11.2022 00:00:00.000 GMT+0200,167.711,168.782,167.615,168.067,328107.5293
26.11.2022 00:00:00.000 GMT+0200,168.067,168.067,168.067,168.067,0
27.11.2022 00:00:00.000 GMT+0200,168.067,168.067,168.067,168.067,0
28.11.2022 00:00:00.000 GMT+0200,167.991,168.184,165.828,166.138,419966.9806999999
29.11.2022 00:00:00.000 GMT+0200,165.954,166.664,165.513,165.711,390147.98949999997
30.11.2022 00:00:00.000 GMT+0200,165.606,167.390,165.442,166.455,479208.90619999997
01.12.2022 00:00:00.000 GMT+0200,166.293,167.216,164.501,165.663,520065.99020000006
02.12.2022 00:00:00.000 GMT+0200,165.653,165.975,164.024,165.050,468727.67990000005
03.12.2022 00:00:00.000 GMT+0200,165.050,165.050,165.050,165.050,0
04.12.2022 00:00:00.000 GMT+0200,165.050,165.050,165.050,165.050,0
05.12.2022 00:00:00.000 GMT+0200,164.847,166.815,164.696,166.753,397328.91949999996
06.12.2022 00:00:00.000 GMT+0200,166.424,167.480,166.128,166.230,423301.46020000003
07.12.2022 00:00:00.000 GMT+0200,166.016,167.413,165.947,166.725,440629.4609
08.12.2022 00:00:00.000 GMT+0200,166.563,167.331,166.273,167.253,362896.6834
09.12.2022 00:00:00.000 GMT+0200,167.072,168.048,166.141,167.508,422152.6822
10.12.2022 00:00:00.000 GMT+0200,167.508,167.508,167.508,167.508,0
11.12.2022 00:00:00.000 GMT+0200,167.508,167.508,167.508,167.508,0
12.12.2022 00:00:00.000 GMT+0200,167.200,169.016,167.063,168.873,313968.1398
13.12.2022 00:00:00.000 GMT+0200,168.820,169.267,167.088,167.617,399342.97819999995
14.12.2022 00:00:00.000 GMT+0200,167.530,168.372,166.714,168.321,416084.7957
15.12.2022 00:00:00.000 GMT+0200,168.251,168.833,167.617,167.740,382747.5353
16.12.2022 00:00:00.000 GMT+0200,167.738,167.998,165.910,165.910,325121.53260000004
17.12.2022 00:00:00.000 GMT+0200,165.910,165.910,165.910,165.910,0
18.12.2022 00:00:00.000 GMT+0200,165.910,165.910,165.910,165.910,0
19.12.2022 00:00:00.000 GMT+0200,165.092,166.895,165.031,166.267,287603.4301
20.12.2022 00:00:00.000 GMT+0200,166.263,167.009,158.583,160.443,485559.17850000004
21.12.2022 00:00:00.000 GMT+0200,160.052,161.026,159.461,160.020,289091.6005000001
22.12.2022 00:00:00.000 GMT+0200,159.838,160.242,158.785,159.308,272720.79920000007
23.12.2022 00:00:00.000 GMT+0200,159.058,160.518,158.910,159.969,263408.24069999997
24.12.2022 00:00:00.000 GMT+0200,159.969,159.969,159.969,159.969,0
25.12.2022 00:00:00.000 GMT+0200,159.969,159.969,159.969,159.969,0
26.12.2022 00:00:00.000 GMT+0200,159.999,160.757,159.466,160.156,92316.89000000003
27.12.2022 00:00:00.000 GMT+0200,160.102,160.940,160.028,160.583,197435.5685
28.12.2022 00:00:00.000 GMT+0200,160.246,162.333,160.166,161.538,229911.22159999993
29.12.2022 00:00:00.000 GMT+0200,161.404,161.509,160.045,160.351,237073.21029999998
30.12.2022 00:00:00.000 GMT+0200,160.236,160.441,157.819,158.582,305740.88009999995
31.12.2022 00:00:00.000 GMT+0200,158.582,158.582,158.582,158.582,0
01.01.2023 00:00:00.000 GMT+0200,158.582,158.582,158.582,158.582,0
02.01.2023 00:00:00.000 GMT+0200,157.928,158.449,157.265,157.279,94154.76
03.01.2023 00:00:00.000 GMT+0200,157.322,158.380,155.342,156.740,379040.71959999995
04.01.2023 00:00:00.000 GMT+0200,156.703,160.170,156.495,159.894,416984.75920000003
05.01.2023 00:00:00.000 GMT+0200,159.713,160.023,158.497,158.863,377019.409
06.01.2023 00:00:00.000 GMT+0200,158.675,160.013,158.666,159.750,378409.7001000001
07.01.2023 00:00:00.000 GMT+0200,159.750,159.750,159.750,159.750,0
08.01.2023 00:00:00.000 GMT+0200,159.750,159.750,159.750,159.750,0
09.01.2023 00:00:00.000 GMT+0200,159.232,161.225,159.232,160.665,396718.9523
10.01.2023 00:00:00.000 GMT+0200,160.439,160.928,160.035,160.656,347726.11720000004
11.01.2023 00:00:00.000 GMT+0200,160.303,161.202,160.303,160.931,241097.03770000002
12.01.2023 00:00:00.000 GMT+0200,160.731,160.920,157.710,157.883,374222.8022000001
13.01.2023 00:00:00.000 GMT+0200,157.735,157.989,155.635,156.340,336848.19130000006
14.01.2023 00:00:00.000 GMT+0200,156.340,156.340,156.340,156.340,0
15.01.2023 00:00:00.000 GMT+0200,156.340,156.340,156.340,156.340,0
16.01.2023 00:00:00.000 GMT+0200,155.953,157.071,155.953,156.748,211557.65219999995
17.01.2023 00:00:00.000 GMT+0200,156.568,158.017,156.368,157.450,315465.57029999996
18.01.2023 00:00:00.000 GMT+0200,157.272,161.520,157.239,159.129,420086.20139999996
19.01.2023 00:00:00.000 GMT+0200,158.967,159.213,157.561,159.109,278795.8671999999
20.01.2023 00:00:00.000 GMT+0200,159.027,161.280,158.971,160.508,258987.22139999998
21.01.2023 00:00:00.000 GMT+0200,160.508,160.508,160.508,160.508,0
22.01.2023 00:00:00.000 GMT+0200,160.508,160.508,160.508,160.508,0
23.01.2023 00:00:00.000 GMT+0200,160.516,161.801,160.355,161.721,245062.53800000003
24.01.2023 00:00:00.000 GMT+0200,161.487,161.764,159.983,160.588,221925.8291
25.01.2023 00:00:00.000 GMT+0200,160.393,160.921,159.500,160.696,230128.70849999995
26.01.2023 00:00:00.000 GMT+0200,160.556,161.730,160.000,161.570,255659.21980000002
27.01.2023 00:00:00.000 GMT+0200,161.382,161.563,160.402,160.937,216576.88900000002
28.01.2023 00:00:00.000 GMT+0200,160.937,160.937,160.937,160.937,0
29.01.2023 00:00:00.000 GMT+0200,160.937,160.937,160.937,160.937,0
30.01.2023 00:00:00.000 GMT+0200,160.555,161.412,160.197,161.069,228915.76910000003
31.01.2023 00:00:00.000 GMT+0200,160.964,161.188,159.757,160.227,226919.24019999997
01.02.2023 00:00:00.000 GMT+0200,160.132,160.664,158.903,159.492,251153.08940000003
02.02.2023 00:00:00.000 GMT+0200,159.400,159.608,157.175,157.321,298951.52800000005
03.02.2023 00:00:00.000 GMT+0200,157.190,158.741,156.721,158.106,275316.2586
04.02.2023 00:00:00.000 GMT+0200,158.106,158.106,158.106,158.106,0
05.02.2023 00:00:00.000 GMT+0200,158.106,158.106,158.106,158.106,0
06.02.2023 00:00:00.000 GMT+0200,159.404,159.942,158.432,159.357,239729.61950000003
07.02.2023 00:00:00.000 GMT+0200,159.415,159.566,157.419,157.832,291437.9428
08.02.2023 00:00:00.000 GMT+0200,157.693,158.830,157.560,158.616,224374.61849999998
09.02.2023 00:00:00.000 GMT+0200,158.418,159.502,158.110,159.410,249549.4698
10.02.2023 00:00:00.000 GMT+0200,159.334,159.624,157.521,158.390,287932.3096
11.02.2023 00:00:00.000 GMT+0200,158.390,158.390,158.390,158.390,0
12.02.2023 00:00:00.000 GMT+0200,158.390,158.390,158.390,158.390,0
13.02.2023 00:00:00.000 GMT+0200,158.225,161.189,158.225,160.694,197060.08909999998
14.02.2023 00:00:00.000 GMT+0200,160.438,162.172,160.096,162.052,308725.9813
15.02.2023 00:00:00.000 GMT+0200,161.947,162.044,160.750,161.389,262264.8295
16.02.2023 00:00:00.000 GMT+0200,161.229,161.506,160.461,160.614,252655.0624
17.02.2023 00:00:00.000 GMT+0200,160.722,161.639,160.486,161.536,235602.04020000002
18.02.2023 00:00:00.000 GMT+0200,161.536,161.536,161.536,161.536,0
19.02.2023 00:00:00.000 GMT+0200,161.536,161.536,161.536,161.536,0
20.02.2023 00:00:00.000 GMT+0200,161.342,161.717,161.160,161.626,125397.85970000003
21.02.2023 00:00:00.000 GMT+0200,161.529,163.751,161.427,163.486,235028.41040000005
22.02.2023 00:00:00.000 GMT+0200,163.480,163.557,162.385,162.519,233943.7272
23.02.2023 00:00:00.000 GMT+0200,162.285,162.843,161.665,161.784,204761.78959999996
24.02.2023 00:00:00.000 GMT+0200,161.784,163.114,161.192,162.950,270040.0787
25.02.2023 00:00:00.000 GMT+0200,162.950,162.950,162.950,162.950,0
26.02.2023 00:00:00.000 GMT+0200,162.950,162.950,162.950,162.950,0
27.02.2023 00:00:00.000 GMT+0200,163.015,164.338,162.601,164.231,201114.301
28.02.2023 00:00:00.000 GMT+0200,163.984,166.004,163.697,163.735,225242.91139999998
01.03.2023 00:00:00.000 GMT+0200,163.462,164.501,162.856,163.762,271256.3696
02.03.2023 00:00:00.000 GMT+0200,163.510,163.927,163.061,163.318,238620.8598
03.03.2023 00:00:00.000 GMT+0200,163.333,163.639,163.086,163.589,217818.66090000002
04.03.2023 00:00:00.000 GMT+0200,163.589,163.589,163.589,163.589,0
05.03.2023 00:00:00.000 GMT+0200,163.589,163.589,163.589,163.589,0
06.03.2023 00:00:00.000 GMT+0200,163.462,163.783,162.972,163.393,189318.92990000002
07.03.2023 00:00:00.000 GMT+0200,163.362,163.852,162.039,162.183,258638.33819999997
08.03.2023 00:00:00.000 GMT+0200,162.080,162.976,161.698,162.621,229270.61589999995
09.03.2023 00:00:00.000 GMT+0200,162.617,162.642,161.605,162.330,198731.17940000002
10.03.2023 00:00:00.000 GMT+0200,162.333,164.229,161.939,162.396,380472.8303999999
11.03.2023 00:00:00.000 GMT+0200,162.396,162.396,162.396,162.396,0
12.03.2023 00:00:00.000 GMT+0200,162.396,162.396,162.396,162.396,0
12.03.2023 23:00:00.000 GMT+0200,162.109,163.063,160.033,162.230,493861.87960000004
13.03.2023 23:00:00.000 GMT+0200,162.214,164.075,161.853,163.147,392708.1527
14.03.2023 23:00:00.000 GMT+0200,163.145,164.133,159.198,160.836,484557.6291
15.03.2023 23:00:00.000 GMT+0200,160.678,162.102,158.546,161.895,381142.26209999993
16.03.2023 23:00:00.000 GMT+0200,161.897,162.178,160.105,160.481,294285.0281
17.03.2023 23:00:00.000 GMT+0200,160.481,160.481,160.481,160.481,0
18.03.2023 23:00:00.000 GMT+0200,160.481,160.481,160.481,160.481,0
19.03.2023 23:00:00.000 GMT+0200,160.867,161.719,158.951,161.209,344548.17270000005
20.03.2023 23:00:00.000 GMT+0200,161.213,162.254,160.750,161.830,231808.13770000005
21.03.2023 23:00:00.000 GMT+0200,161.611,163.333,160.779,161.217,305263.981
22.03.2023 23:00:00.000 GMT+0200,161.037,161.846,159.925,160.727,346450.28979999997
23.03.2023 23:00:00.000 GMT+0200,160.528,160.836,158.254,159.847,345524.9382999999
25.03.2023 00:00:00.000 GMT+0300,159.847,159.847,159.847,159.847,0
26.03.2023 00:00:00.000 GMT+0300,159.847,159.847,159.847,159.847,0
27.03.2023 00:00:00.000 GMT+0300,159.429,161.841,159.429,161.594,243114.90850000002
28.03.2023 00:00:00.000 GMT+0300,161.392,161.772,160.724,161.477,234753.0396
29.03.2023 00:00:00.000 GMT+0300,161.397,163.678,161.338,163.588,248601.66860000006
30.03.2023 00:00:00.000 GMT+0300,163.384,164.451,162.966,164.292,231603.82210000002
31.03.2023 00:00:00.000 GMT+0300,164.218,165.461,163.619,163.705,262368.8188
01.04.2023 00:00:00.000 GMT+0300,163.705,163.705,163.705,163.705,0
02.04.2023 00:00:00.000 GMT+0300,163.705,163.705,163.705,163.705,0
03.04.2023 00:00:00.000 GMT+0300,164.260,164.897,163.419,164.399,254280.4092
04.04.2023 00:00:00.000 GMT+0300,164.211,166.399,164.175,164.593,245636.43779999996
05.04.2023 00:00:00.000 GMT+0300,164.592,164.671,162.766,163.499,249990.72009999998
06.04.2023 00:00:00.000 GMT+0300,163.490,164.105,162.889,163.869,203009.641
07.04.2023 00:00:00.000 GMT+0300,163.783,164.311,163.452,163.949,140236.5203
08.04.2023 00:00:00.000 GMT+0300,163.949,163.949,163.949,163.949,0
09.04.2023 00:00:00.000 GMT+0300,163.949,163.949,163.949,163.949,0
10.04.2023 00:00:00.000 GMT+0300,164.004,165.491,163.783,165.384,174181.2618
11.04.2023 00:00:00.000 GMT+0300,165.383,166.189,165.184,166.055,188734.32190000004
12.04.2023 00:00:00.000 GMT+0300,166.058,166.589,165.377,166.158,230431.75989999995
13.04.2023 00:00:00.000 GMT+0300,166.158,166.838,165.395,165.986,208936.86140000002
14.04.2023 00:00:00.000 GMT+0300,165.983,166.221,165.404,166.058,223479.72689999998
15.04.2023 00:00:00.000 GMT+0300,166.058,166.058,166.058,166.058,0
16.04.2023 00:00:00.000 GMT+0300,166.058,166.058,166.058,166.058,0
17.04.2023 00:00:00.000 GMT+0300,165.961,166.624,165.683,166.392,189373.9006
18.04.2023 00:00:00.000 GMT+0300,166.185,167.007,166.159,166.552,192115.4601
19.04.2023 00:00:00.000 GMT+0300,166.573,167.964,166.480,167.530,209550.7813
20.04.2023 00:00:00.000 GMT+0300,167.526,167.699,166.835,166.988,196507.67889999997
21.04.2023 00:00:00.000 GMT+0300,166.988,167.064,165.506,166.836,197657.46050000004
22.04.2023 00:00:00.000 GMT+0300,166.836,166.836,166.836,166.836,0
23.04.2023 00:00:00.000 GMT+0300,166.836,166.836,166.836,166.836,0
24.04.2023 00:00:00.000 GMT+0300,166.681,167.714,166.535,167.533,158058.2705
25.04.2023 00:00:00.000 GMT+0300,167.520,167.952,165.418,165.917,211423.9379
26.04.2023 00:00:00.000 GMT+0300,166.034,167.006,165.641,166.628,248539.35159999997
27.04.2023 00:00:00.000 GMT+0300,166.418,167.497,166.308,167.431,206659.5215
28.04.2023 00:00:00.000 GMT+0300,166.977,171.163,166.437,171.102,325694.6511
29.04.2023 00:00:00.000 GMT+0300,171.102,171.102,171.102,171.102,0
30.04.2023 00:00:00.000 GMT+0300,171.102,171.102,171.102,171.102,0
01.05.2023 00:00:00.000 GMT+0300,170.856,172.090,170.856,171.768,167441.42969999998
02.05.2023 00:00:00.000 GMT+0300,171.731,172.324,169.943,170.239,240458.72300000006
03.05.2023 00:00:00.000 GMT+0300,170.058,170.372,169.138,169.182,241689.23010000002
04.05.2023 00:00:00.000 GMT+0300,169.018,169.531,168.052,168.827,292766.29949999996
05.05.2023 00:00:00.000 GMT+0300,168.618,170.612,168.545,170.284,189374.11130000002
06.05.2023 00:00:00.000 GMT+0300,170.284,170.284,170.284,170.284,0
07.05.2023 00:00:00.000 GMT+0300,170.284,170.284,170.284,170.284,0
08.05.2023 00:00:00.000 GMT+0300,170.249,171.063,170.175,170.491,141761.1508
09.05.2023 00:00:00.000 GMT+0300,170.289,170.707,169.849,170.624,181264.67049999998
10.05.2023 00:00:00.000 GMT+0300,170.627,171.174,169.098,169.639,195482.6194
11.05.2023 00:00:00.000 GMT+0300,169.438,169.731,167.834,168.307,226712.94949999996
12.05.2023 00:00:00.000 GMT+0300,168.124,169.127,168.122,168.927,160466.9698
13.05.2023 00:00:00.000 GMT+0300,168.927,168.927,168.927,168.927,0
14.05.2023 00:00:00.000 GMT+0300,168.927,168.927,168.927,168.927,0
15.05.2023 00:00:00.000 GMT+0300,168.791,170.615,168.765,170.499,152807.92810000002
16.05.2023 00:00:00.000 GMT+0300,170.498,170.828,169.393,170.263,169792.90889999995
17.05.2023 00:00:00.000 GMT+0300,170.249,172.004,170.071,171.884,164112.08109999995
18.05.2023 00:00:00.000 GMT+0300,171.718,172.156,171.185,172.107,176507.33140000005
19.05.2023 00:00:00.000 GMT+0300,172.106,172.499,171.240,171.609,205986.3194
20.05.2023 00:00:00.000 GMT+0300,171.609,171.609,171.609,171.609,0
21.05.2023 00:00:00.000 GMT+0300,171.609,171.609,171.609,171.609,0
22.05.2023 00:00:00.000 GMT+0300,171.583,172.573,171.196,172.346,167667.98970000003
23.05.2023 00:00:00.000 GMT+0300,172.333,172.622,171.278,172.004,191986.03110000002
24.05.2023 00:00:00.000 GMT+0300,171.987,172.786,171.223,172.411,211588.91990000007
25.05.2023 00:00:00.000 GMT+0300,172.410,172.769,171.682,172.521,194491.701
26.05.2023 00:00:00.000 GMT+0300,172.519,173.734,172.200,173.587,181630.40899999996
27.05.2023 00:00:00.000 GMT+0300,173.587,173.587,173.587,173.587,0
28.05.2023 00:00:00.000 GMT+0300,173.587,173.587,173.587,173.587,0
29.05.2023 00:00:00.000 GMT+0300,173.350,173.960,172.943,173.454,70832.80030000002
30.05.2023 00:00:00.000 GMT+0300,173.366,174.273,172.984,173.505,186004.24889999998
31.05.2023 00:00:00.000 GMT+0300,173.505,173.640,172.519,173.313,205054.31199999998
01.06.2023 00:00:00.000 GMT+0300,173.291,174.156,172.961,173.811,182393.1203
02.06.2023 00:00:00.000 GMT+0300,173.784,174.672,173.710,174.200,168243.82959999994
03.06.2023 00:00:00.000 GMT+0300,174.200,174.200,174.200,174.200,0
04.06.2023 00:00:00.000 GMT+0300,174.200,174.200,174.200,174.200,0
05.06.2023 00:00:00.000 GMT+0300,174.127,174.360,172.844,173.576,153228.5998
06.06.2023 00:00:00.000 GMT+0300,173.575,173.769,172.670,173.462,141082.17979999995
07.06.2023 00:00:00.000 GMT+0300,173.458,174.428,172.660,174.272,156546.14919999996
08.06.2023 00:00:00.000 GMT+0300,174.010,174.512,173.900,174.467,155996.7616
09.06.2023 00:00:00.000 GMT+0300,174.450,175.538,174.184,175.269,143504.7794
10.06.2023 00:00:00.000 GMT+0300,175.269,175.269,175.269,175.269,0
11.06.2023 00:00:00.000 GMT+0300,175.269,175.269,175.269,175.269,0
12.06.2023 00:00:00.000 GMT+0300,174.971,175.764,174.345,174.625,140393.78950000004
13.06.2023 00:00:00.000 GMT+0300,174.626,176.845,174.452,176.818,184260.12999999998
14.06.2023 00:00:00.000 GMT+0300,176.808,177.404,176.436,177.385,184074.75950000001
15.06.2023 00:00:00.000 GMT+0300,177.209,179.393,177.155,179.265,199914.6105
16.06.2023 00:00:00.000 GMT+0300,179.159,182.038,178.819,181.874,211794.30860000002
17.06.2023 00:00:00.000 GMT+0300,181.874,181.874,181.874,181.874,0
18.06.2023 00:00:00.000 GMT+0300,181.874,181.874,181.874,181.874,0
19.06.2023 00:00:00.000 GMT+0300,181.580,182.121,181.211,181.547,107245.16019999997
20.06.2023 00:00:00.000 GMT+0300,181.239,182.083,179.917,180.522,185198.9609
21.06.2023 00:00:00.000 GMT+0300,180.463,181.596,179.917,181.141,216238.4216
22.06.2023 00:00:00.000 GMT+0300,181.142,182.555,180.705,182.417,202426.07110000003
23.06.2023 00:00:00.000 GMT+0300,182.321,182.940,181.241,182.751,206835.06029999992
24.06.2023 00:00:00.000 GMT+0300,182.751,182.751,182.751,182.751,0
25.06.2023 00:00:00.000 GMT+0300,182.751,182.751,182.751,182.751,0
26.06.2023 00:00:00.000 GMT+0300,182.294,182.988,181.680,182.394,177012.25
27.06.2023 00:00:00.000 GMT+0300,182.394,183.759,182.224,183.656,182473.7099
28.06.2023 00:00:00.000 GMT+0300,183.621,183.677,182.138,182.542,191877.09939999995
29.06.2023 00:00:00.000 GMT+0300,182.541,182.876,182.205,182.567,193028.5715
30.06.2023 00:00:00.000 GMT+0300,182.568,183.871,182.194,183.184,199089.83049999998
01.07.2023 00:00:00.000 GMT+0300,183.184,183.184,183.184,183.184,0
02.07.2023 00:00:00.000 GMT+0300,183.184,183.184,183.184,183.184,0
